"country","fifa_version","num_players","overall_strength","max_overall","attack_strength","defense_strength","avg_pace","avg_shooting","avg_passing","avg_dribbling","avg_defending","avg_physic","balance","depth","quality_per_player"
"JORDAN",22,3,64.3333333333333,69,64.3333333333333,64,71,55.3333333333333,54,65.6666666666667,38.6666666666667,61.6666666666667,0.333333333333329,4.66666666666667,21.4444444444444
"JORDAN",23,2,61.5,70,61.5,70,71.5,57.5,49.5,62.5,28,59,-8.5,8.5,30.75
"JORDAN",24,1,71,71,71,71,82,65,63,78,37,56,0,0,71
"KAZAKHSTAN",15,3,63.6666666666667,69,57,67,68,53.6666666666667,55,62.3333333333333,52,73.6666666666667,-10,5.33333333333334,21.2222222222222
"KAZAKHSTAN",16,4,67,69,66,66.6666666666667,70.75,54.25,65,66.75,54,64.5,-0.666666666666671,2,16.75
"KAZAKHSTAN",17,3,66.3333333333333,69,66.3333333333333,66.3333333333333,70.6666666666667,54.6666666666667,67.6666666666667,69.6666666666667,46.6666666666667,55,0,2.66666666666667,22.1111111111111
"KAZAKHSTAN",18,3,66,68,66,66,67.6666666666667,51,64.3333333333333,65.6666666666667,55.6666666666667,60.6666666666667,0,2,22
"KAZAKHSTAN",19,4,65,68,66,64,71.75,49,60.25,63.5,57,62.5,2,3,16.25
"KAZAKHSTAN",20,2,68,69,68,68,67,50,65,65,62,64,0,1,34
"KAZAKHSTAN",21,6,68.3333333333333,71,70,67.8,70.8333333333333,52.3333333333333,65,66.5,57.1666666666667,64.1666666666667,2.2,2.66666666666667,11.3888888888889
"KAZAKHSTAN",22,3,67.6666666666667,70,67.6666666666667,67.6666666666667,71.3333333333333,61.6666666666667,67.3333333333333,69,58.3333333333333,67.3333333333333,0,2.33333333333333,22.5555555555556
"KAZAKHSTAN",23,1,68,68,68,68,65,61,72,70,61,65,0,0,68
"KAZAKHSTAN",24,2,67.5,70,67.5,67.5,76.5,62,65,68.5,60,69.5,0,2.5,33.75
"KENYA",15,6,65,75,68,64.5,73.4,53.4,54.6,59.8,49.8,70.4,3.5,10,10.8333333333333
"KENYA",16,2,72.5,77,72.5,72.5,66,66,67,72,78,89,0,4.5,36.25
"KENYA",17,6,68,78,62,71,67.4,57.8,55.4,60.4,52.6,74.2,-9,10,11.3333333333333
"KENYA",18,7,67.1428571428571,82,64,68.4,66.6666666666667,53,52.1666666666667,57.5,54.1666666666667,73.1666666666667,-4.40000000000001,14.8571428571429,9.59183673469388
"KENYA",19,10,65.2,80,61.6666666666667,67.2,72,51.7,53.7,62.1,48.4,66,-5.53333333333334,14.8,6.52
"KENYA",20,7,65.2857142857143,78,63,67,68.7142857142857,52.2857142857143,56,63,48.7142857142857,62.8571428571429,-4,12.7142857142857,9.3265306122449
"KENYA",21,10,64.5,76,66.5,64.1428571428571,69.1,50.1,53.3,59.6,52.5,66,2.35714285714286,11.5,6.45
"KENYA",22,8,65.5,75,62,67.6,72,51.75,54.75,60.875,51.25,68.375,-5.59999999999999,9.5,8.1875
"KENYA",23,11,62.2727272727273,75,59.75,65.5714285714286,69.2727272727273,45.9090909090909,53.7272727272727,59.0909090909091,51.6363636363636,66.6363636363636,-5.82142857142857,12.7272727272727,5.66115702479339
"KENYA",24,9,64.5555555555556,74,62.75,65.7142857142857,71.5555555555556,45.5555555555556,53.6666666666667,59.7777777777778,57,70,-2.96428571428571,9.44444444444444,7.17283950617284
"KOSOVO",15,7,64.5714285714286,71,65,63.5,67.8571428571429,56.8571428571429,53.7142857142857,62.2857142857143,42.1428571428571,66.1428571428571,1.5,6.42857142857143,9.22448979591837
"KOSOVO",16,14,65.3571428571429,71,64.25,66.8333333333333,66.6923076923077,56.4615384615385,55.1538461538462,63.0769230769231,44.1538461538462,64.6153846153846,-2.58333333333333,5.64285714285714,4.66836734693878
"KOSOVO",17,14,70.6428571428571,74,70.6666666666667,69.6666666666667,74.4615384615385,61.2307692307692,64.4615384615385,70.8461538461538,47.1538461538462,65.5384615384615,1,3.35714285714286,5.04591836734694
"KOSOVO",18,14,71.1428571428571,75,71.7777777777778,69.5,75.3846153846154,63.9230769230769,62.7692307692308,71.9230769230769,39.3846153846154,65,2.27777777777777,3.85714285714286,5.08163265306122
"KOSOVO",19,14,71.0714285714286,76,71.0909090909091,70.4,72.6923076923077,60.3846153846154,60.9230769230769,68.6153846153846,45.9230769230769,65.9230769230769,0.690909090909088,4.92857142857143,5.0765306122449
"KOSOVO",20,14,72.3571428571429,79,73.125,71,72.2857142857143,62.4285714285714,65.2142857142857,71.5714285714286,51.8571428571429,66.2142857142857,2.125,6.64285714285714,5.16836734693878
"KOSOVO",21,14,72.5,79,72.8888888888889,71.4285714285714,74.0769230769231,61.6923076923077,65.4615384615385,71.8461538461538,53.3076923076923,68.3846153846154,1.46031746031746,6.5,5.17857142857143
"KOSOVO",22,14,72.5714285714286,77,72.2222222222222,72.5714285714286,75,62.8571428571429,65.2857142857143,71.9285714285714,48.4285714285714,67.9285714285714,-0.349206349206341,4.42857142857143,5.18367346938776
"KOSOVO",23,14,73,80,72.875,73,71.7692307692308,61.6153846153846,65.9230769230769,71.6153846153846,52.9230769230769,68.6153846153846,-0.125,7,5.21428571428571
"KOSOVO",24,14,73.9285714285714,81,73,74.1666666666667,71.3846153846154,63.9230769230769,67.3076923076923,72.6153846153846,49.3076923076923,68.6923076923077,-1.16666666666667,7.07142857142857,5.28061224489796
"KUWAIT",15,1,66,66,66,66,67,50,61,49,63,74,0,0,66
"KUWAIT",16,2,69,73,69,69,76.5,64,68,71.5,33,62.5,0,4,34.5
"KUWAIT",17,2,69,71,71,67,68,59,67.5,68,46.5,67,4,2,34.5
"KUWAIT",18,2,66,71,66,66,60,38.5,53.5,51.5,63,65,0,5,33
"KYRGYZSTAN",15,1,62,62,62,62,71.7692307692308,59.2142857142857,61.5,67,53.4545454545455,69,0,0,62
"KYRGYZSTAN",16,1,70,70,70,70,71.7692307692308,59.2142857142857,61.5,67,53.4545454545455,69,0,0,70
"KYRGYZSTAN",17,1,69,69,69,69,71.7692307692308,59.2142857142857,61.5,67,53.4545454545455,69,0,0,69
"KYRGYZSTAN",18,1,58,58,58,58,62,57,46,51,18,61,0,0,58
"KYRGYZSTAN",22,1,65,65,65,65,77,62,56,66,32,67,0,0,65
"LATVIA",15,11,62.2727272727273,74,61.1428571428571,64.25,70.1111111111111,59.7777777777778,51.3333333333333,62.3333333333333,36.5555555555556,57.4444444444444,-3.10714285714285,11.7272727272727,5.66115702479339
"LATVIA",16,11,63.9090909090909,72,65.75,62.8571428571429,69.7,52.5,53.9,60.7,49.7,63.8,2.89285714285715,8.09090909090909,5.8099173553719
"LATVIA",17,10,65.3,73,66,64.6,70.5555555555556,55.6666666666667,55.2222222222222,61.3333333333333,45.8888888888889,64.3333333333333,1.40000000000001,7.7,6.53
"LATVIA",18,7,67.4285714285714,73,69.3333333333333,66,72.6,57.4,53.4,61.8,40.8,71,3.33333333333333,5.57142857142857,9.63265306122449
"LATVIA",19,6,61.8333333333333,69,63,61.6,59.6666666666667,45,44.6666666666667,49,49.3333333333333,69.3333333333333,1.4,7.16666666666666,10.3055555555556
"LATVIA",20,6,61.6666666666667,70,57.5,63.75,53.5,40,41.25,45.5,45.75,69.75,-6.25,8.33333333333334,10.2777777777778
"LATVIA",21,7,61.7142857142857,70,59,63.25,60.8333333333333,44,45.6666666666667,53.5,43.8333333333333,66.1666666666667,-4.25,8.28571428571428,8.81632653061225
"LATVIA",22,7,60.7142857142857,65,60,61.6666666666667,61.5,47,50.1666666666667,56.5,39.8333333333333,66.3333333333333,-1.66666666666666,4.28571428571428,8.6734693877551
"LATVIA",23,5,62.2,67,61.75,64,64.2,53.2,51.4,59,37,65.4,-2.25,4.8,12.44
"LATVIA",24,6,62.1666666666667,66,65,61.8,62.4,53.4,55.6,61.2,49.8,64.4,3.2,3.83333333333334,10.3611111111111
"LEBANON",15,3,62,64,63,61.5,66.5,51.5,50.5,52,47,59,1.5,2,20.6666666666667
"LEBANON",16,5,63,67,62,63.25,68,47.75,52,54.5,55,69.25,-1.25,4,12.6
"LEBANON",17,1,64,64,64,64,75,61,58,68,30,59,0,0,64
"LEBANON",18,5,62.6,69,63,61,70.75,60.25,53.75,64.75,25.5,59.75,2,6.4,12.52
"LEBANON",20,3,64,66,63,64.5,65.6666666666667,49.3333333333333,52.3333333333333,57.3333333333333,53,69.3333333333333,-1.5,2,21.3333333333333
"LEBANON",21,3,64,66,63,64.5,65,51,53.3333333333333,59.3333333333333,52.6666666666667,69.6666666666667,-1.5,2,21.3333333333333
"LEBANON",22,2,63,66,60,66,63,50,47.5,52.5,48,75.5,-6,3,31.5
"LEBANON",23,1,63,63,63,63,67,60,50,59,37,79,0,0,63
"LEBANON",24,1,62,62,62,62,67,60,50,58,37,85,0,0,62
"LIBERIA",15,5,67,73,67,67,74.4,63,57.2,69,38.4,65.2,0,6,13.4
"LIBERIA",16,4,64,66,64,64,78.25,60.75,49.75,66.75,25,62.75,0,2,16
"LIBERIA",17,5,61.8,67,61,61.8,74.4,58,54.2,65.8,29.8,56.6,-0.799999999999997,5.2,12.36
"LIBERIA",18,2,64,67,64,64,78.5,63.5,48,61,35.5,61,0,3,32
"LIBERIA",19,2,64.5,68,64.5,64.5,84,61.5,53,62.5,32,60.5,0,3.5,32.25
"LIBERIA",20,1,69,69,69,69,89,65,53,67,23,74,0,0,69
"LIBERIA",21,4,64.25,73,64,64.5,79.25,58.75,57.75,65.5,45.25,65.75,-0.5,8.75,16.0625
"LIBERIA",22,5,65,75,64,75,78.4,56,56.4,67.2,39.4,67.6,-11,10,13
"LIBERIA",23,6,64,75,66,64.3333333333333,75.8333333333333,53.1666666666667,56.8333333333333,65.5,44.5,67,1.66666666666667,11,10.6666666666667
"LIBERIA",24,6,65.1666666666667,76,61,67,66.3333333333333,48.5,59.1666666666667,61.8333333333333,57.8333333333333,70.3333333333333,-6,10.8333333333333,10.8611111111111
"LIBYA",15,3,60,64,58,64,78.6666666666667,53,56.3333333333333,63.3333333333333,30.6666666666667,59.6666666666667,-6,4,20
"LIBYA",16,5,61.8,69,62,58,68.2,50.8,55.4,63,42.6,55,4,7.2,12.36
"LIBYA",17,4,63.75,72,66,57,74,51,55.25,64.5,38.5,54,9,8.25,15.9375
"LIBYA",18,2,67.5,72,67.5,67.5,77,58.5,61,72.5,34.5,58,0,4.5,33.75
"LIBYA",19,4,69.5,72,69.6666666666667,69,80.75,54.5,61.5,74,41,60.5,0.666666666666671,2.5,17.375
"LIBYA",20,4,71,72,71,71,74.5,53,64.5,71.75,52.5,64.5,0,1,17.75
"LIBYA",21,4,71.25,73,71,71.25,74.75,53,64.5,71.75,52.5,65.5,-0.25,1.75,17.8125
"LIBYA",22,3,73.3333333333333,77,72,74,73,62,67.3333333333333,74,50.3333333333333,67.3333333333333,-2,3.66666666666667,24.4444444444444
"LIBYA",23,3,73.3333333333333,79,70.5,75,72,64.6666666666667,67.3333333333333,73,51.6666666666667,67.3333333333333,-4.5,5.66666666666667,24.4444444444444
"LIBYA",24,4,72.5,81,70,73.3333333333333,72,62.75,64.75,69.5,57.25,68,-3.33333333333333,8.5,18.125
"LIECHTENSTEIN",15,8,56.5,63,55,56.5,58.6666666666667,43.6666666666667,51.6666666666667,54.3333333333333,55,60.5,-1.5,6.5,7.0625
"LIECHTENSTEIN",16,6,59.1666666666667,65,55.5,59.1666666666667,57.4,45.4,53,56.4,58.4,63,-3.66666666666666,5.83333333333334,9.86111111111111
"LIECHTENSTEIN",17,7,61.4285714285714,73,58,59.8,62.8,47.4,55.6,61.8,56.8,62.4,-1.8,11.5714285714286,8.77551020408163
"LIECHTENSTEIN",18,3,64.6666666666667,73,60.5,69,68,52.3333333333333,56.6666666666667,64,47.6666666666667,67.6666666666667,-8.5,8.33333333333333,21.5555555555556
"LIECHTENSTEIN",19,4,62.25,72,61,69,66.75,54.5,55,63,45.5,64,-8,9.75,15.5625
"LIECHTENSTEIN",20,2,62,65,65,65,69,54,57.5,65.5,47,55.5,0,3,31
"LIECHTENSTEIN",21,5,59,64,55.5,60.75,66,44,52,58.6666666666667,45.3333333333333,58.6666666666667,-5.25,5,11.8
"LIECHTENSTEIN",23,1,70,70,70,70,70,57,69,71,62,69,0,0,70
"LIECHTENSTEIN",24,1,69,69,69,69,70,57,69,70,60,67,0,0,69
"LITHUANIA",15,14,63.1428571428571,75,59.25,64.625,61.9090909090909,50.9090909090909,49.9090909090909,56.1818181818182,47.0909090909091,66.4545454545455,-5.375,11.8571428571429,4.51020408163265
"LITHUANIA",16,11,66.2727272727273,74,63.3333333333333,67.375,64.8,57.2,53.2,61.4,44.8,67.6,-4.04166666666666,7.72727272727273,6.02479338842975
"LITHUANIA",17,12,65.0833333333333,78,68.5,65.125,71.1428571428571,48.5714285714286,53.8571428571429,58.2857142857143,42.2857142857143,64.5714285714286,3.375,12.9166666666667,5.42361111111111
"LITHUANIA",18,12,64.0833333333333,76,68,63.3333333333333,63,53.375,55.125,61.125,39,67.625,4.66666666666666,11.9166666666667,5.34027777777778
"LITHUANIA",19,11,61.2727272727273,71,57.6666666666667,60,61.75,48.5,54.875,59,44.5,62.25,-2.33333333333334,9.72727272727273,5.5702479338843
"LITHUANIA",20,10,63.4,73,64.3333333333333,64.2,60,47.75,51,56,45.5,62.375,0.133333333333326,9.6,6.34
"LITHUANIA",21,9,62.8888888888889,74,61.6666666666667,62.8,63.75,45.75,49.5,53.25,43.625,64,-1.13333333333333,11.1111111111111,6.98765432098765
"LITHUANIA",22,9,63.5555555555556,71,66.5,63.3333333333333,67.8571428571429,49.2857142857143,55.1428571428571,57.7142857142857,46.4285714285714,67.2857142857143,3.16666666666666,7.44444444444444,7.06172839506173
"LITHUANIA",23,10,63.3,70,64,63.2222222222222,66.5,41.1666666666667,52.8333333333333,54.1666666666667,54.1666666666667,65.1666666666667,0.777777777777779,6.7,6.33
"LITHUANIA",24,5,62.4,66,62.4,62.4,65.6,44.6,55.4,56,58.4,68.4,0,3.6,12.48
"LUXEMBOURG",15,5,60.2,65,60.2,59.5,61.4,41.8,51,51.2,57.6,67.8,0.700000000000003,4.8,12.04
"LUXEMBOURG",16,7,63.7142857142857,70,60.5,65,60.1666666666667,52.5,54,56.6666666666667,50.5,70.5,-4.5,6.28571428571428,9.10204081632653
"LUXEMBOURG",17,7,65.1428571428571,73,65.1428571428571,65.1666666666667,57.6666666666667,43.1666666666667,52,51.5,63.3333333333333,70.3333333333333,-0.0238095238095326,7.85714285714286,9.30612244897959
"LUXEMBOURG",18,8,65.75,71,63,66.5,57.8571428571429,45,55.2857142857143,56.8571428571429,56.4285714285714,66.2857142857143,-3.5,5.25,8.21875
"LUXEMBOURG",19,9,63.3333333333333,71,57,64.125,57.5555555555556,40.8888888888889,52.6666666666667,56.7777777777778,59.3333333333333,66.2222222222222,-7.125,7.66666666666666,7.03703703703704
"LUXEMBOURG",20,9,65.6666666666667,72,65.25,65.8333333333333,64.3333333333333,50.6666666666667,58,61.5555555555556,52.8888888888889,67.5555555555556,-0.583333333333329,6.33333333333333,7.2962962962963
"LUXEMBOURG",21,11,66.8181818181818,72,65.5,67.5714285714286,64,50.2727272727273,58.3636363636364,60.8181818181818,55.4545454545455,67.8181818181818,-2.07142857142857,5.18181818181819,6.07438016528926
"LUXEMBOURG",22,14,66.5714285714286,72,66,67.1,65,50.9166666666667,60.5833333333333,63.5,56.9166666666667,68.3333333333333,-1.09999999999999,5.42857142857143,4.75510204081633
"LUXEMBOURG",23,14,66.8571428571429,74,67.8333333333333,67,70.25,52.25,61.6666666666667,64.3333333333333,53.1666666666667,65.8333333333333,0.833333333333329,7.14285714285714,4.77551020408163
"LUXEMBOURG",24,14,67,76,66.75,66.9,69.0833333333333,48.75,59.8333333333333,62.8333333333333,59.25,68.9166666666667,-0.150000000000006,9,4.78571428571429
"MACAU",20,1,61,61,61,61,61,31,37,43,63,61,0,0,61
"MACAU",21,1,60,60,60,60,56,31,37,42,63,60,0,0,60
"MADAGASCAR",15,3,63.6666666666667,68,65.5,60,78.6666666666667,46,54,60.6666666666667,48.3333333333333,59,5.5,4.33333333333334,21.2222222222222
"MADAGASCAR",16,4,64,71,66,59.5,71.75,49.5,59.25,62.5,51,58.75,6.5,7,16
"MADAGASCAR",17,2,65,70,70,60,62,55.5,58,66,43.5,60.5,10,5,32.5
"MADAGASCAR",18,4,66.75,72,66.3333333333333,66.75,77.75,59.5,58.5,67.5,35,60,-0.416666666666671,5.25,16.6875
"MADAGASCAR",19,9,65.4444444444444,71,66.3333333333333,65.3333333333333,69.8888888888889,48.8888888888889,59,61.3333333333333,53.2222222222222,63.4444444444444,1,5.55555555555556,7.2716049382716
"MADAGASCAR",20,8,70.25,75,69,70.6666666666667,74.75,46,61.125,62.75,60,70.5,-1.66666666666667,4.75,8.78125
"MADAGASCAR",21,9,69.2222222222222,75,65.6666666666667,71,70.8888888888889,48.4444444444444,60.7777777777778,62.3333333333333,57,71.3333333333333,-5.33333333333333,5.77777777777777,7.69135802469136
"MADAGASCAR",22,8,69,73,64,69,68.625,45.625,61.25,62,65.375,72.5,-5,4,8.625
"MADAGASCAR",23,7,67.8571428571429,73,67.3333333333333,69.2,73.2857142857143,55.2857142857143,61,68.1428571428571,56.1428571428571,63.1428571428571,-1.86666666666667,5.14285714285714,9.69387755102041
"MADAGASCAR",24,6,68.5,73,65.5,68.25,71.5,58,62.1666666666667,68.3333333333333,59.1666666666667,69.8333333333333,-2.75,4.5,11.4166666666667
"MALAWI",20,1,62,62,62,62,75,60,43,67,21,46,0,0,62
"MALAWI",21,1,70,70,70,70,77,73,46,70,21,61,0,0,70
"MALAWI",22,2,62.5,70,62.5,55,73.5,53.5,46.5,61,37,61,7.5,7.5,31.25
"MALAWI",24,2,59.5,64,55,59.5,73.5,35.5,48.5,54,56,62,-4.5,4.5,29.75
"MALAYSIA",21,1,56,56,56,56,72,58,54,65,18,46,0,0,56
"MALAYSIA",22,2,59,61,59,59,70.5,55,54,66.5,30.5,55.5,0,2,29.5
"MALI",15,14,72.4285714285714,77,72.5,72.125,72.9230769230769,62.2307692307692,65.3846153846154,68.9230769230769,55.6923076923077,74.1538461538462,0.375,4.57142857142857,5.1734693877551
"MALI",16,14,73.0714285714286,79,72.8333333333333,73.125,73.3846153846154,62.3076923076923,62.1538461538462,66.6923076923077,54.0769230769231,73.5384615384615,-0.291666666666671,5.92857142857143,5.21938775510204
"MALI",17,14,73.5714285714286,78,74,72.8888888888889,71.0769230769231,59.1538461538462,61.8461538461538,64.5384615384615,56.6923076923077,76.0769230769231,1.11111111111111,4.42857142857143,5.25510204081633
"MALI",18,14,73,77,73.3333333333333,72.6666666666667,71.6153846153846,57.9230769230769,61.2307692307692,66,54.5384615384615,74.6923076923077,0.666666666666657,4,5.21428571428571
"MALI",19,14,73.4285714285714,80,73.3333333333333,73.4285714285714,75.2142857142857,59.8571428571429,63.1428571428571,68.7857142857143,55.8571428571429,70.0714285714286,-0.095238095238102,6.57142857142857,5.24489795918367
"MALI",20,14,75,80,74.8,75,79.4285714285714,59.2857142857143,65.5,72.4285714285714,58.6428571428571,72,-0.200000000000003,5,5.35714285714286
"MALI",21,14,75.1428571428571,79,76.3333333333333,75.5,79.4615384615385,59.5384615384615,65.3846153846154,73.6923076923077,57.6153846153846,72.3846153846154,0.833333333333329,3.85714285714286,5.36734693877551
"MALI",22,14,74.9285714285714,79,74,74.875,77.3571428571429,59.1428571428571,65.9285714285714,73.0714285714286,63.0714285714286,74.5,-0.875,4.07142857142857,5.35204081632653
"MALI",23,14,75.8571428571429,81,74.2,76.0833333333333,77.9285714285714,62.0714285714286,68.2142857142857,75,65,75.7857142857143,-1.88333333333333,5.14285714285714,5.41836734693878
"MALI",24,14,76.2142857142857,80,74.75,76.7272727272727,75.7857142857143,61.7857142857143,68.2857142857143,75.2142857142857,64.7857142857143,74.0714285714286,-1.97727272727273,3.78571428571429,5.44387755102041
"MALTA",15,4,57.5,64,52,63,53,49,54.25,57.5,45,63.75,-11,6.5,14.375
"MALTA",16,1,64,64,64,64,56,49,57,64,65,84,0,0,64
"MALTA",17,4,60.5,67,67,57,67.25,47.5,51.75,59.75,40.75,58.75,10,6.5,15.125
"MALTA",18,3,62,63,62,62.5,70,43,52.6666666666667,65,48.3333333333333,59.6666666666667,-0.5,1,20.6666666666667
"MALTA",19,2,61.5,62,61.5,62,77.5,41.5,52.5,67,42.5,50.5,-0.5,0.5,30.75
"MALTA",20,2,60,63,63,57,65,50,56,62.5,42.5,50.5,6,3,30
"MALTA",21,1,62,62,62,62,68,53,58,69,36,42,0,0,62
"MALTA",22,2,63.5,69,63.5,69,62,63,55,60.5,41.5,67,-5.5,5.5,31.75
"MALTA",23,4,66.25,75,64.5,69,71,55,60.75,67.5,52.75,57.25,-4.5,8.75,16.5625
"MALTA",24,5,67.6,79,71.5,67.6,67.4,54.6,59.8,62,60.8,62.8,3.90000000000001,11.4,13.52
"MAURITANIA",15,3,63,66,66,61.5,70,47,51.6666666666667,57.6666666666667,48.6666666666667,64.6666666666667,4.5,3,21
"MAURITANIA",16,3,66,68,66,66,66.6666666666667,43.6666666666667,54,56.3333333333333,53.3333333333333,67.6666666666667,0,2,22
"MAURITANIA",17,3,67.3333333333333,70,67,67.5,65.3333333333333,43.6666666666667,54,56,54.3333333333333,68.3333333333333,-0.5,2.66666666666667,22.4444444444444
"MAURITANIA",18,2,66.5,70,66.5,66.5,58.5,33.5,50,49.5,64.5,74,0,3.5,33.25
"MAURITANIA",19,4,63.5,67,63,63.5,65.5,35.75,48,54.25,61.25,68.75,-0.5,3.5,15.875
"MAURITANIA",20,6,64.1666666666667,67,64.1666666666667,64.1666666666667,61.3333333333333,36.8333333333333,51.6666666666667,54.5,62.5,69.6666666666667,0,2.83333333333333,10.6944444444444
"MAURITANIA",21,7,63.2857142857143,69,60,64.8333333333333,61.5714285714286,45,50.5714285714286,57.5714285714286,57,67.5714285714286,-4.83333333333333,5.71428571428572,9.04081632653061
"MAURITANIA",22,3,64.3333333333333,68,67,67,66,50,55.3333333333333,63.3333333333333,53,65,0,3.66666666666667,21.4444444444444
"MAURITANIA",23,6,63.6666666666667,68,64,64.6666666666667,65.6666666666667,55.8333333333333,54.3333333333333,63.1666666666667,42.3333333333333,64,-0.666666666666671,4.33333333333334,10.6111111111111
"MAURITANIA",24,3,65.3333333333333,66,64,66,71.5,52.5,52,62,43.5,72,-2,0.666666666666671,21.7777777777778
"MAURITIUS",16,1,67,67,67,67,69,53,69,69,57,69,0,0,67
"MAURITIUS",17,1,69,69,69,69,71,53,71,70,56,64,0,0,69
"MAURITIUS",18,1,67,67,67,67,70,53,68,70,57,65,0,0,67
"MAURITIUS",19,1,71,71,71,71,69,41,56,62,71,76,0,0,71
"MAURITIUS",20,1,66,66,66,66,70,53,67,69,59,67,0,0,66
"MAURITIUS",22,1,67,67,67,67,65,41,54,58,65,76,0,0,67
"MAURITIUS",23,1,65,65,65,65,65,41,53,56,64,76,0,0,65
"MAURITIUS",24,1,65,65,65,65,65,41,53,57,64,76,0,0,65
"MEXICO",15,14,77.0714285714286,82,77.7142857142857,76.1111111111111,78.4166666666667,67.1666666666667,69.75,73.1666666666667,54.0833333333333,70.1666666666667,1.60317460317459,4.92857142857143,5.50510204081633
"MEXICO",16,14,77.8571428571429,82,79.25,77.3333333333333,74.0909090909091,65.1818181818182,69.5454545454545,74,56.9090909090909,67.7272727272727,1.91666666666667,4.14285714285714,5.56122448979592
"MEXICO",17,14,79.7857142857143,83,80.4,79.375,78.3636363636364,68.2727272727273,71.4545454545455,78.1818181818182,55.0909090909091,67.5454545454545,1.02500000000001,3.21428571428571,5.69897959183673
"MEXICO",18,14,79.4285714285714,82,79.6666666666667,78.8333333333333,76.7692307692308,69.4615384615385,72.4615384615385,77.7692307692308,51.2307692307692,66.6153846153846,0.833333333333343,2.57142857142857,5.6734693877551
"MEXICO",19,14,78.8571428571429,82,79.2,78.2,75.5,71.5833333333333,72.75,78,54.25,66.3333333333333,1,3.14285714285714,5.63265306122449
"MEXICO",20,14,79.1428571428571,83,80,78.2857142857143,74.4615384615385,66.7692307692308,71.2307692307692,75.8461538461538,61.5384615384615,70.0769230769231,1.71428571428571,3.85714285714286,5.6530612244898
"MEXICO",21,14,79.2142857142857,84,79.6666666666667,78.5714285714286,74.3333333333333,71.3333333333333,73.9166666666667,78.25,58.6666666666667,69.4166666666667,1.0952380952381,4.78571428571429,5.65816326530612
"MEXICO",22,14,79.2857142857143,83,80.6666666666667,78.375,76,70.25,73.25,77,60.9166666666667,73,2.29166666666667,3.71428571428571,5.66326530612245
"MEXICO",23,14,79,82,79.5714285714286,78.1666666666667,75.5,67.8333333333333,72.0833333333333,77.4166666666667,58.1666666666667,73.25,1.4047619047619,3,5.64285714285714
"MEXICO",24,14,78.7857142857143,81,78.5555555555556,79.2,75.6153846153846,70.7692307692308,71.4615384615385,77.3846153846154,56.4615384615385,73.2307692307692,-0.644444444444446,2.21428571428571,5.62755102040816
"MOLDOVA",15,7,64.5714285714286,68,62.6666666666667,65.4,66.5,49.5,55.3333333333333,57.5,53.3333333333333,65.8333333333333,-2.73333333333334,3.42857142857143,9.22448979591837
"MOLDOVA",16,5,70.4,74,70.4,70.4,60.75,47.5,60.25,57.5,73,75.75,0,3.59999999999999,14.08
"MOLDOVA",17,4,72,75,75,74.6666666666667,64.5,55.25,64.75,66,68.5,70.75,0.333333333333329,3,18
"MOLDOVA",18,6,69.6666666666667,75,75,69.6666666666667,62.3333333333333,46.3333333333333,57.1666666666667,56.5,69.8333333333333,72.8333333333333,5.33333333333333,5.33333333333333,11.6111111111111
"MOLDOVA",19,5,65.6,74,69.5,71,63.5,57,56.75,60.25,52.25,65.5,-1.5,8.40000000000001,13.12
"MOLDOVA",20,12,65,75,65.6666666666667,65.8,60.3333333333333,47.3333333333333,55.8888888888889,57,56.7777777777778,63.8888888888889,-0.133333333333326,10,5.41666666666667
"MOLDOVA",21,12,64.6666666666667,75,65,64.5,59.4,51.2,55.6,58.1,52.8,67.7,0.5,10.3333333333333,5.38888888888889
"MOLDOVA",22,8,67.25,72,68.5,67.5,60.5714285714286,55.8571428571429,59.1428571428571,61.5714285714286,55.7142857142857,69.8571428571429,1,4.75,8.40625
"MOLDOVA",23,12,63,71,62.75,62,56.9090909090909,50.5454545454545,51.0909090909091,55.0909090909091,53.4545454545455,65.0909090909091,0.75,8,5.25
"MOLDOVA",24,11,65,72,65.4,63.2,62.1,55,53.2,58.7,49.1,69.5,2.2,7,5.90909090909091
"MONTENEGRO",15,14,67.2142857142857,81,67.2,67.875,65.7142857142857,51.5714285714286,54.6428571428571,58,52.7142857142857,67.5714285714286,-0.674999999999997,13.7857142857143,4.80102040816327
"MONTENEGRO",16,14,69.7857142857143,81,68.1666666666667,71.7142857142857,68.5714285714286,55.2857142857143,57.2142857142857,62.6428571428571,52.0714285714286,68.5714285714286,-3.54761904761904,11.2142857142857,4.98469387755102
"MONTENEGRO",17,14,72.8571428571429,82,74,73.7142857142857,69.5,59.7142857142857,61,65.7142857142857,52.3571428571429,71.2857142857143,0.285714285714292,9.14285714285714,5.20408163265306
"MONTENEGRO",18,14,71.9285714285714,82,71.6666666666667,72.7142857142857,68.6428571428571,58.2857142857143,59.7857142857143,65,50.5714285714286,70.4285714285714,-1.04761904761904,10.0714285714286,5.13775510204082
"MONTENEGRO",19,14,72.1428571428571,83,72.25,73.25,67.4615384615385,56.0769230769231,60.6153846153846,66.2307692307692,52.9230769230769,70,-1,10.8571428571429,5.1530612244898
"MONTENEGRO",20,14,71.5,82,70,72.8,66.5714285714286,57.5714285714286,60.4285714285714,66.5,49.2857142857143,67.6428571428571,-2.8,10.5,5.10714285714286
